record_id,source,reference_or_doi,test_standard,energy_kJm3,gravel_pct,sand_pct,silt_pct,clay_pct,fines_pct,D10,D30,D50,D60,Cu,Cc,LL,PL,PI,uscs,Gs,Gs_imputed,MDD_Mgm3,OMC_frac,S_opt
gun_352,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.8,40.2,,,5.0,,,,,,,38.6,,37.6,,2.68,True,2.188481141692151,0.074,0.8830171471234807
gun_353,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,59.7,35.4,,,4.9,,,,,,,39.9,,38.9,,2.68,True,2.162079510703364,0.0775,0.8670518422295698
gun_354,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,69.5,25.9,,,4.6,,,,,,,42.4,,41.4,,2.68,True,2.1642201834862385,0.0825999999999999,0.928863593027391
gun_355,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,79.4,16.3,,,4.3,,,,,,,44.9,,43.9,,2.68,True,2.1170234454638126,0.0883,0.8898787919171435
gun_356,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,89.2,6.800000000000001,,,4.0,,,,,,,43.7,,42.7,,2.68,True,2.1512742099898063,0.0779,0.849449427007018
gun_357,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.0,31.1,,,43.9,,,,,,,47.4,20.8,26.6,,2.68,True,1.9862385321100915,0.1141,0.8754708013752972
gun_358,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.0,40.3,,,34.7,,,,,,,43.4,19.4,24.0,,2.68,True,2.0520897043832824,0.0917999999999999,0.8040373297834337
gun_359,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.099999999999994,49.50000000000001,,,25.4,,,,,,,39.4,18.0,21.4,,2.68,True,2.1045871559633027,0.0874,0.8567095153061225
gun_360,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.200000000000003,58.7,,,16.1,,,,,,,35.4,16.6,18.8,,2.68,True,2.108053007135576,0.0819,0.8089924003707135
gun_361,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.200000000000003,68.0,,,6.8,,,,,,,31.4,,30.4,,2.68,True,2.091029561671764,0.104,0.9895433140641776
gun_362,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,49.8,39.5,,,10.7,,,,,,,39.7,15.8,23.9,,2.68,True,2.153516819571865,0.0748,0.8199741449814111
gun_363,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.7,34.7,,,10.6,,,,,,,41.0,15.8,25.2,,2.68,True,2.177471967380224,0.084,0.9754530244634664
gun_364,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,59.6,30.0,,,10.4,,,,,,,42.3,15.8,26.5,,2.68,True,2.152701325178389,0.0776,0.8490311289823684
gun_365,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,64.6,25.1,,,10.3,,,,,,,43.5,15.8,27.7,,2.68,True,2.1363914373088684,0.0906,0.9542398109810978
gun_367,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,34.900000000000006,39.99999999999999,,,25.1,,,,,,,41.9,18.0,23.9,,2.68,True,2.032619775739042,0.1026,0.8633340555520566
gun_368,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,35.0,44.6,,,20.4,,,,,,,39.9,17.3,22.6,,2.68,True,2.065749235474006,0.0942,0.8490193567659062
gun_369,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,35.099999999999994,53.7,,,11.2,,,,,,,35.9,15.9,20.0,,2.68,True,2.1137614678899084,0.0865,0.8653812054439403
gun_370,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,35.099999999999994,58.400000000000006,,,6.5,,,,,,,34.0,,33.0,,2.68,True,2.0741080530071354,0.099,0.9082516302701972
gun_371,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,44.8,30.4,,,24.8,,,,,,,44.5,18.0,26.5,,2.68,True,2.108256880733945,0.0839,0.8291237098844672
gun_372,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,44.8,35.0,,,20.2,,,,,,,42.5,17.3,25.2,,2.68,True,2.104689092762487,0.0843999999999999,0.8274896743328949
gun_373,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,44.9,39.6,,,15.5,,,,,,,40.5,16.5,24.0,,2.68,True,2.1395514780835883,0.083,0.8806052963144592
gun_375,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,44.9,48.9,,,6.2,,,,,,,36.5,,35.5,,2.68,True,2.1686034658511724,0.0754,0.8568967724445858
gun_376,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.0,31.3,,,48.7,,,,,,,48.1,21.6,26.5,,2.68,True,1.8978593272171247,0.1245,0.8096238504848283
gun_377,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.099999999999994,31.40000000000001,,,53.5,,,,,,,49.0,23.2,25.8,,2.68,True,1.854841997961264,0.135,0.8132767702722734
gun_378,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,59.7,34.5,,,5.8,,,,,,,40.3,,39.3,,2.68,True,2.2073394495412844,0.0749,0.9374246739130434
gun_379,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,59.7,34.5,,,5.8,,,,,,,40.3,,39.3,,2.68,True,2.2227319062181445,0.0694,0.9040874671184616
gun_38,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,6.92,28.08,,,65.0,,,,,,,36.3,14.4,21.9,,2.68,True,1.7573904179408764,0.156,0.796360454324479
gun_380,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.7,34.7,,,10.6,,,,,,,41.0,15.8,25.2,,2.68,True,2.208868501529052,0.0755,0.9486575490068798
gun_382,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.7,30.1,,,15.2,,,,,,,43.0,16.5,26.5,,2.68,True,2.159531090723751,0.0847,0.9418524540718394
gun_383,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.75,37.45,,,7.8,,,,,,,39.8,,38.8,,2.68,True,2.1662589194699287,0.0729,0.8238125266875671
gun_384,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.71,32.89,,,12.4,,,,,,,41.8,16.1,25.7,,2.68,True,2.1271151885830784,0.0894,0.9217829315240232
gun_385,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.68,28.22,,,17.1,,,,,,,43.8,16.8,27.0,,2.68,True,2.0766564729867483,0.0973,0.897527236602014
gun_386,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.62,20.880000000000003,,,24.5,,,,,,,47.0,17.9,29.1,,2.68,True,2.0809378185524974,0.084,0.7819901442962156
gun_387,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.59,16.209999999999997,,,29.2,,,,,,,49.0,18.7,30.3,,2.68,True,1.9862385321100915,0.1128999999999999,0.8662633959270024
gun_388,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.2999999999999971,50.400000000000006,,,49.3,,,,,,,43.1,21.6,21.5,,2.68,True,1.8666666666666667,0.131,0.8057573770491805
gun_389,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.4000000000000057,54.89999999999999,,,44.7,,,,,,,41.1,20.9,20.200000000000003,,2.68,True,1.8779816513761465,0.1288,0.8082723038206353
gun_39,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,23.07,22.93,,,54.0,,,,,,,43.4,23.45,19.95,,2.68,True,1.6972477064220182,0.1975,0.9141196788648244
gun_390,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.4000000000000057,64.19999999999999,,,35.4,,,,,,,37.1,19.5,17.6,,2.68,True,1.921406727828746,0.1163,0.7894503636217042
gun_391,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.5,73.4,,,26.1,,,,,,,33.1,18.1,15.0,,2.68,True,1.9803261977573905,0.1125999999999999,0.8541109787581218
gun_392,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.5999999999999943,82.60000000000001,,,16.8,,,,,,,29.1,16.6,12.5,,2.68,True,1.9754332313965344,0.1144999999999999,0.8603605341589737
gun_393,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.0,22.200000000000003,,,62.8,,,,,,,57.2,19.8,37.400000000000006,,2.68,True,1.7965341488277269,0.1571,0.8561634596390826
gun_394,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.0,26.9,,,58.1,,,,,,,50.8,23.0,27.8,,2.68,True,1.841896024464832,0.153,0.9011424213675838
gun_395,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.099999999999994,36.00000000000001,,,48.9,,,,,,,46.8,21.6,25.2,,2.68,True,1.8728848114169208,0.1405,0.873748947940083
gun_396,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.299999999999985,68.30000000000001,,,16.4,,,,,,,32.9,16.6,16.299999999999997,,2.68,True,2.092864424057084,0.1039,0.992551479565262
gun_397,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.200000000000005,40.8,,,49.0,,,,,,,45.6,21.6,24.0,,2.68,True,1.8839959225280325,0.1415,0.897544314107161
gun_398,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.200000000000005,45.4,,,44.4,,,,,,,43.6,20.9,22.700000000000003,,2.68,True,1.957186544342508,0.1278999999999999,0.9281353866982568
gun_399,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.299999999999995,54.6,,,35.1,,,,,,,39.6,19.5,20.1,,2.68,True,1.9590214067278289,0.1075,0.7828166779776045
gun_4,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,1.23,19.27,,,79.5,,,,,,,54.2,25.28,28.92,,2.68,True,1.5514780835881754,0.22,0.8105748455396178
gun_400,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.400000000000006,73.1,,,16.5,,,,,,,31.6,16.6,15.0,,2.68,True,2.031498470948012,0.0963,0.8084749655757801
gun_401,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.200000000000003,31.7,,,63.1,,,,,,,50.0,22.0,28.0,,2.68,True,1.806422018348624,0.1657999999999999,0.9188335811804236
gun_402,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.200000000000003,36.4,,,58.4,,,,,,,49.1,21.7,27.4,,2.68,True,1.8285423037716613,0.1601,0.9214421252753562
gun_403,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.299999999999997,50.2,,,44.5,,,,,,,42.3,20.9,21.4,,2.68,True,1.8900101936799183,0.1301999999999999,0.8348115275232899
gun_404,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.400000000000006,59.39999999999999,,,35.2,,,,,,,38.3,19.5,18.8,,2.68,True,1.9267074413863403,0.1031,0.7067170299602152
gun_405,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.400000000000006,68.6,,,26.0,,,,,,,34.3,18.0,16.299999999999997,,2.68,True,1.9747196738022423,0.1085,0.8141571023876968
gun_406,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.5,77.8,,,16.7,,,,,,,30.4,16.6,13.799999999999995,,2.68,True,2.020387359836901,0.1042,0.8553585213574826
gun_408,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,59.3,39.1,,,1.6,,,,,,,38.4,,37.4,,2.68,True,2.080020387359837,0.09,0.8361966087872501
gun_409,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,54.8,39.3,,,5.9,,,,,,,39.0,,38.0,,2.68,True,2.152089704383282,0.0877,0.9581524739321844
gun_41,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,0.05,44.95,,,55.0,,,,,,,36.25,18.72,17.53,,2.68,True,1.8848114169215084,0.148,0.9401437801251148
gun_410,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,53.1,36.0,,,10.9,,,,,,,40.8,15.8,25.0,,2.68,True,2.251070336391437,0.07,0.9845455582489648
gun_411,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,50.7,34.599999999999994,,,14.7,,,,,,,41.7,16.5,25.200000000000003,,2.68,True,2.061671763506626,0.094,0.8399686768439448
gun_412,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,68.0,25.1,,,6.9,,,,,,,43.6,15.4,28.200000000000003,,2.68,True,2.110907237512742,0.0732,0.7276657963745786
gun_413,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,19.90000000000001,12.799999999999995,,,67.3,,,,,,,54.3,19.6,34.7,,2.68,True,1.8950050968399592,0.1536,0.9937326407645958
gun_414,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,19.90000000000001,17.499999999999993,,,62.6,,,,,,,54.1,23.7,30.4,,2.68,True,1.813761467889908,0.1566,0.8787578648591398
gun_415,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.0,22.0,,,58.0,,,,,,,52.1,23.0,29.1,,2.68,True,1.8411824668705403,0.1444,0.8494372817421737
gun_416,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.0,26.6,,,53.4,,,,,,,51.5,21.6,29.9,,2.68,True,1.8864424057084608,0.1335,0.850513395334498
gun_417,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.3,72.7,,,7.0,,,,,,,24.8,,23.8,,2.68,True,2.0439347604485216,0.0911,0.7845462271226638
gun_418,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,24.8,12.700000000000005,,,62.5,,,,,,,55.4,23.7,31.7,,2.68,True,1.7952089704383285,0.168,0.9135206617664005
gun_419,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,24.90000000000001,17.199999999999996,,,57.9,,,,,,,50.0,23.8,26.2,,2.68,True,1.8336391437308868,0.1629,0.9458323861829744
gun_42,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,12.35,33.65,,,54.0,,,,,,,35.2,20.48,14.720000000000002,,2.68,True,1.91335372069317,0.143,0.9564693649611736
gun_420,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,24.90000000000001,21.89999999999999,,,53.2,,,,,,,51.4,22.3,29.1,,2.68,True,1.8545361875637103,0.1463,0.8808792773345845
gun_421,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,24.90000000000001,26.5,,,48.6,,,,,,,49.4,21.6,27.8,,2.68,True,1.8964322120285424,0.1329,0.8620263162824581
gun_422,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.0,35.7,,,39.3,,,,,,,45.4,20.1,25.3,,2.68,True,1.9448521916411825,0.1248,0.8848330036883993
gun_423,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.099999999999994,44.900000000000006,,,30.0,,,,,,,41.4,18.7,22.7,,2.68,True,2.033843017329256,0.1008,0.8503049611913922
gun_424,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.200000000000003,63.3,,,11.5,,,,,,,33.4,15.9,17.5,,2.68,True,2.0981651376146786,0.0871,0.8417688994008193
gun_425,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.200000000000003,63.1,,,6.7,,,,,,,32.7,,31.700000000000003,,2.68,True,2.0518858307849133,0.0944999999999999,0.8273346327371863
gun_426,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.099999999999994,58.60000000000001,,,11.3,,,,,,,34.7,15.9,18.800000000000004,,2.68,True,2.0779816513761467,0.0877999999999999,0.812196830234683
gun_427,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.099999999999994,53.900000000000006,,,16.0,,,,,,,36.7,16.6,20.1,,2.68,True,2.046687054026503,0.1009999999999999,0.8747606618593853
gun_428,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.099999999999994,49.3,,,20.6,,,,,,,38.7,17.3,21.4,,2.68,True,1.96085626911315,0.0960999999999999,0.7022443340704195
gun_429,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.0,44.8,,,25.2,,,,,,,40.7,18.0,22.700000000000003,,2.68,True,1.992354740061162,0.1124,0.8727770523881526
gun_43,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,7.03,38.97,,,54.0,,,,,,,47.0,23.77,23.23,,2.68,True,1.825688073394496,0.168,0.9621752577319596
gun_430,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.0,40.1,,,29.9,,,,,,,42.7,18.7,24.000000000000004,,2.68,True,1.979714576962284,0.1117,0.8462826976040064
gun_431,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.0,35.5,,,34.5,,,,,,,44.7,19.4,25.300000000000004,,2.68,True,1.9488277268093777,0.1215,0.8678902464867266
gun_432,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,29.90000000000001,30.89999999999999,,,39.2,,,,,,,46.7,20.1,26.6,,2.68,True,1.8747196738022425,0.1082,0.6750738773133496
gun_433,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,29.90000000000001,26.3,,,43.8,,,,,,,48.6,20.8,27.8,,2.68,True,1.870030581039755,0.1399,0.8656305897455252
gun_434,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,29.90000000000001,21.7,,,48.4,,,,,,,50.6,21.5,29.1,,2.68,True,1.8334352701325176,0.1506,0.8741081649166743
gun_435,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,29.8,17.1,,,53.1,,,,,,,52.6,22.3,30.3,,2.68,True,1.818348623853211,0.1616,0.9139484838160136
gun_436,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,29.8,12.5,,,57.7,,,,,,,54.6,23.0,31.6,,2.68,True,1.738124362895005,0.1813,0.8966436593865664
gun_437,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,40.0,53.6,,,6.4,,,,,,,35.2,,34.2,,2.68,True,2.1512742099898063,0.0801,0.8734390128788465
gun_438,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,40.0,49.0,,,11.0,,,,,,,37.2,15.8,21.4,,2.68,True,2.124362895005097,0.0828,0.8484037866001318
gun_439,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.400000000000006,77.5,,,7.1,,,,,,,28.9,,27.9,,2.68,True,1.9771661569826704,0.1089,0.8210189406509244
gun_440,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.5,82.2,,,7.3,,,,,,,24.9,,23.9,,2.68,True,1.987665647298675,0.1014,0.780189676963397
gun_441,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.599999999999994,87.0,,,7.4,,,,,,,26.4,,25.4,,2.68,True,1.955249745158002,0.1002,0.7244632782919348
gun_442,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.200000000000005,49.9,,,34.9,,,,,,,40.9,19.4,21.5,,2.68,True,1.963302752293578,0.1113,0.8171118279569889
gun_443,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.099999999999994,54.2,,,20.7,,,,,,,37.4,17.3,20.1,,2.68,True,2.063302752293578,0.0968,0.8679627729842306
gun_444,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.299999999999995,59.0,,,25.7,,,,,,,36.9,18.0,18.9,,2.68,True,1.98868501529052,0.0988,0.7616961656197471
gun_445,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.3,68.8,,,5.9,,,,,,,31.0,,30.0,,2.68,True,2.07420998980632,0.0960999999999999,0.8818379726728133
gun_446,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.200000000000003,64.1,,,5.7,,,,,,,25.2,,24.2,,2.68,True,2.0050968399592253,0.0974,0.7755104277428706
gun_447,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.099999999999994,58.60000000000001,,,11.3,,,,,,,34.7,15.4,19.300000000000004,,2.68,True,2.07940876656473,0.092,0.8536571913506908
gun_448,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.5999999999999943,90.0,,,9.4,,,,,,,24.9,,23.9,,2.68,True,1.9505606523955148,0.1061,0.7603620811090303
gun_449,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.599999999999994,85.10000000000001,,,9.3,,,,,,,27.2,,26.2,,2.68,True,1.9862385321100915,0.1168999999999999,0.8969547474213161
gun_450,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.5,80.4,,,9.1,,,,,,,28.4,,27.4,,2.68,True,2.0116207951070337,0.0999,0.8057929612005856
gun_451,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.400000000000006,75.6,,,9.0,,,,,,,29.7,,28.7,,2.68,True,2.019979612640163,0.0993,0.8144673478717485
gun_452,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.3,70.9,,,8.8,,,,,,,31.0,,30.0,,2.68,True,2.066666666666667,0.0917,0.8280908695652178
gun_453,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.200000000000003,66.1,,,8.7,,,,,,,32.2,,31.200000000000003,,2.68,True,2.1050968399592254,0.0858,0.8419755211177701
gun_454,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.200000000000003,61.3,,,8.5,,,,,,,33.5,,32.5,,2.68,True,2.0587155963302752,0.095,0.8436538688718253
gun_455,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.5999999999999943,85.4,,,14.0,,,,,,,27.9,,26.9,,2.68,True,1.9893985728848111,0.1119999999999999,0.864663541359153
gun_456,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.5,80.6,,,13.9,,,,,,,26.8,,25.8,,2.68,True,2.033333333333333,0.0946,0.7971756701030922
gun_457,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.400000000000006,75.8,,,13.8,,,,,,,30.4,16.2,14.2,,2.68,True,2.0734964322120284,0.0923,0.8456807159904532
gun_458,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.400000000000006,71.0,,,13.6,,,,,,,31.7,16.2,15.5,,2.68,True,2.051172273190622,0.095,0.8304793801063416
gun_459,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.3,66.2,,,13.5,,,,,,,32.9,16.2,16.7,,2.68,True,2.090417940876657,0.0975,0.9264634150558468
gun_460,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.200000000000003,61.5,,,13.3,,,,,,,34.2,16.2,18.000000000000004,,2.68,True,2.106523955147808,0.088,0.8663005439226417
gun_461,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.099999999999994,56.7,,,13.2,,,,,,,35.5,16.1,19.4,,2.68,True,2.0782874617737,0.0926,0.8571608700955472
gun_462,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.5999999999999943,80.7,,,18.7,,,,,,,29.9,16.9,13.0,,2.68,True,2.008766564729868,0.0975999999999999,0.7827814068764422
gun_463,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.5,76.0,,,18.5,,,,,,,31.1,16.9,14.200000000000005,,2.68,True,1.9992864424057084,0.0984,0.7745340465422742
gun_464,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.400000000000006,71.19999999999999,,,18.4,,,,,,,32.4,16.9,15.5,,2.68,True,2.03802242609582,0.0921,0.7835803302740629
gun_465,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.299999999999995,66.5,,,18.2,,,,,,,33.7,16.9,16.800000000000004,,2.68,True,2.041590214067278,0.0911999999999999,0.7816254148304259
gun_466,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.200000000000003,61.7,,,18.1,,,,,,,34.9,16.9,18.0,,2.68,True,2.0642201834862384,0.1,0.8983909415971393
gun_467,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.200000000000003,56.8,,,18.0,,,,,,,36.2,16.9,19.300000000000004,,2.68,True,2.084301732925586,0.0941,0.8823861247818197
gun_468,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.099999999999994,52.10000000000001,,,17.8,,,,,,,37.5,16.9,20.6,,2.68,True,2.052395514780836,0.0953,0.8352235148128895
gun_469,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.5,76.2,,,23.3,,,,,,,31.9,17.6,14.299999999999995,,2.68,True,1.9646279306829764,0.1059,0.779433537005899
gun_47,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,12.46,38.54,,,49.0,,,,,,,34.9,20.04,14.86,,2.68,True,1.8307849133537208,0.152,0.8782092476112737
gun_470,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.5,71.3,,,23.2,,,,,,,33.1,17.6,15.5,,2.68,True,1.9890927624872576,0.0953999999999999,0.7360688919708445
gun_471,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.400000000000006,66.6,,,23.0,,,,,,,34.4,17.6,16.799999999999997,,2.68,True,2.023241590214067,0.0984999999999999,0.8132295027006876
gun_472,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.299999999999995,61.8,,,22.9,,,,,,,35.7,17.6,18.1,,2.68,True,2.021202854230377,0.0959,0.7885179699201579
gun_473,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,20.200000000000003,57.1,,,22.7,,,,,,,36.9,17.6,19.3,,2.68,True,2.055555555555556,0.0917,0.8089832740213524
gun_474,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,25.099999999999994,52.3,,,22.6,,,,,,,38.2,17.6,20.6,,2.68,True,2.0908256880733944,0.0902,0.8578579009654312
gun_475,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,30.099999999999994,47.50000000000001,,,22.4,,,,,,,39.5,17.6,21.9,,2.68,True,2.0235474006116205,0.1036999999999999,0.856689728873566
gun_476,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,0.5,71.5,,,28.0,,,,,,,33.9,18.3,15.599999999999998,,2.68,True,1.953414882772681,0.1067,0.7687890833076122
gun_477,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,5.400000000000006,66.8,,,27.8,,,,,,,35.1,18.3,16.8,,2.68,True,1.958919469928644,0.1084,0.7892178325652405
gun_478,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,10.299999999999995,62.0,,,27.7,,,,,,,36.4,18.3,18.1,,2.68,True,2.03190621814475,0.0978999999999999,0.8225897442511549
gun_479,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,592.5,15.299999999999995,57.2,,,27.5,,,,,,,37.7,18.3,19.4,,2.68,True,1.998776758409786,0.0994999999999999,0.7824069671395216
gun_48,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,12.33,20.67,,,67.0,,,,,,,34.0,16.2,17.8,,2.68,True,1.7828746177370027,0.143,0.7616202617943818
